Date,NR,WR,SR,ER,NER,Total
2014-04-06,135,57,98,33,3,326
2014-04-07,140,63,97,27,3,330
2014-04-08,153,73,99,34,3,360
2014-04-09,147,62,81,34,4,327
2014-04-10,143,49,85,37,6,321
2014-04-11,144,49,91,36,3,323
2014-04-12,145,51,93,34,3,326
2014-04-13,137,46,66,31,3,282
2014-04-14,141,62,77,30,3,313
2014-04-15,136,71,79,34,3,323
2014-04-16,142,72,77,32,3,326
2014-04-17,134,59,80,32,3,308
2014-04-18,130,53,73,33,3,292
2014-04-19,134,56,79,37,3,308
2014-04-20,141,47,71,28,2,289
2014-04-21,143,66,85,35,2,331
2014-04-22,143,69,94,34,2,342
2014-04-23,145,82,99,31,2,360
2014-04-24,149,71,85,36,2,343
2014-04-25,155,84,99,31,2,370
2014-04-26,157,86,95,33,3,374
2014-04-27,157,83,73,39,2,354
2014-04-28,166,75,90,38,3,372
2014-04-29,176,65,89,40,6,376
2014-04-30,190,56,85,41,3,375
2014-05-01,202,43,64,36,3,349
2014-05-02,207,50,91,35,3,386
2014-05-03,207,45,88,31,2,373
2014-05-04,220,33,63,19,5,341
2014-05-05,227,51,73,20,6,377
2014-05-06,236,58,70,31,5,400
2014-05-07,246,50,64,35,7,402
2014-05-08,244,37,51,35,8,376
2014-05-09,255,37,65,34,12,404
2014-05-10,252,33,66,37,13,402
2014-05-11,246,27,75,30,8,385
2014-05-12,239,41,90,40,7,416
2014-05-13,227,41,92,40,8,408
2014-05-14,209,52,91,41,10,402
2014-05-15,226,36,87,52,7,408
2014-05-16,213,40,84,42,8,387
2014-05-17,213,29,70,42,6,360
2014-05-18,210,37,65,40,8,360
2014-05-19,214,48,80,43,7,392
2014-05-20,221,49,72,40,6,389
2014-05-21,223,57,63,56,8,407
2014-05-22,221,51,65,47,7,391
2014-05-23,229,50,78,47,8,411
2014-05-24,236,50,69,42,7,403
2014-05-25,223,27,50,33,6,339
2014-05-26,227,39,79,28,6,379
2014-05-27,228,29,74,42,7,379
2014-05-28,236,32,69,57,6,400
2014-05-29,247,34,60,74,7,422
2014-05-30,243,30,62,76,7,418
2014-05-31,261,34,69,66,8,439
2014-06-01,257,28,50,60,7,402
2014-06-02,253,28,59,57,7,404
2014-06-03,255,32,56,58,7,408
2014-06-04,234,29,62,52,5,382
2014-06-05,279,23,61,54,5,422
2014-06-06,282,28,54,59,7,430
2014-06-07,285,24,48,55,7,418
2014-06-08,288,25,40,61,8,421
2014-06-09,297,26,51,62,7,444
2014-06-10,285,34,50,64,7,439
2014-06-11,288,29,53,65,7,442
2014-06-12,284,26,66,57,8,440
2014-06-13,290,26,62,50,7,436
2014-06-14,288,19,60,44,7,418
2014-06-15,282,17,41,45,7,391
2014-06-16,294,24,56,51,7,432
2014-06-17,287,20,51,53,5,415
2014-06-18,242,25,47,46,7,367
2014-06-19,231,27,42,45,7,352
2014-06-20,291,26,52,46,7,422
2014-06-21,300,24,55,58,7,443
2014-06-22,277,19,47,61,7,411
2014-06-23,288,21,66,68,7,449
2014-06-24,295,24,77,69,7,472
2014-06-25,300,22,79,63,7,471
2014-06-26,308,35,89,61,7,500
2014-06-27,308,34,88,65,15,510
2014-06-28,303,26,74,65,15,484
2014-06-29,303,21,54,57,15,449
2014-06-30,298,26,66,59,7,456
2014-07-01,290,25,72,57,7,450
2014-07-02,310,16,68,63,7,464
2014-07-03,307,27,72,68,17,491
2014-07-04,307,19,82,65,18,491
2014-07-05,307,21,74,66,17,485
2014-07-06,258,18,53,68,15,412
2014-07-07,313,20,62,65,14,473
2014-07-08,314,18,54,72,16,473
2014-07-09,308,17,44,71,18,459
2014-07-10,312,13,38,70,18,451
2014-07-11,311,12,35,62,18,438
2014-07-12,309,15,42,62,16,443
2014-07-13,305,15,43,60,15,438
2014-07-14,313,20,53,67,15,468
2014-07-15,309,14,60,65,16,464
2014-07-16,273,14,64,62,17,429
2014-07-17,294,15,69,62,17,458
2014-07-18,294,15,68,65,16,458
2014-07-19,290,12,61,65,16,443
2014-07-20,277,10,55,62,16,418
2014-07-21,277,10,55,62,16,418
2014-07-22,295,17,63,62,16,452
2014-07-23,303,20,70,61,16,470
2014-07-24,296,22,74,67,17,476
2014-07-25,297,23,80,74,18,492
2014-07-26,314,26,77,70,16,504
2014-07-27,316,28,85,74,17,519
2014-07-28,316,33,55,67,17,487
2014-07-29,315,39,73,57,17,501
2014-07-30,320,46,73,63,16,518
2014-07-31,332,55,77,74,15,552
2014-08-01,321,54,109,74,15,573
2014-08-02,327,54,106,76,15,580
2014-08-03,310,51,86,73,17,537
2014-08-04,331,35,99,76,18,559
2014-08-05,326,34,105,74,18,558
2014-08-06,335,35,122,81,15,588
2014-08-07,330,41,126,85,16,599
2014-08-08,335,55,134,83,16,623
2014-08-09,319,75,132,85,17,627
2014-08-10,336,61,109,79,17,602
2014-08-11,340,64,127,85,16,632
2014-08-12,315,57,127,85,18,601
2014-08-13,336,60,128,88,21,632
2014-08-14,334,49,129,84,22,619
2014-08-15,325,58,127,82,23,614
2014-08-16,319,75,132,85,17,627
2014-08-17,321,61,127,78,23,609
2014-08-18,329,64,133,84,24,634
2014-08-19,330,69,132,90,26,647
2014-08-20,274,71,130,88,24,587
2014-08-21,323,62,129,86,23,622
2014-08-22,325,47,123,86,22,604
2014-08-23,323,56,118,75,24,596
2014-08-24,313,63,107,81,25,589
2014-08-25,295,70,114,83,25,587
2014-08-26,301,58,98,86,27,569
2014-08-27,301,59,92,86,26,564
2014-08-28,296,60,92,84,26,558
2014-08-29,281,53,102,85,24,545
2014-08-30,269,72,125,84,21,571
2014-08-31,221,41,136,81,21,500
2014-09-01,265,40,147,78,21,552
2014-09-02,261,48,152,82,22,566
2014-09-03,269,53,152,81,20,575
2014-09-04,261,63,144,84,21,573
2014-09-05,226,52,144,82,20,524
2014-09-06,228,59,145,80,19,531
2014-09-07,232,68,143,90,18,551
2014-09-08,241,71,152,86,17,567
2014-09-09,260,90,152,94,18,614
2014-09-10,260,104,162,90,18,635
2014-09-11,251,116,158,84,18,627
2014-09-12,244,104,153,88,19,607
2014-09-13,238,116,149,91,20,614
2014-09-14,224,99,141,86,19,570
2014-09-15,229,113,146,85,18,591
2014-09-16,223,96,135,87,18,559
2014-09-17,243,91,131,89,18,571
2014-09-18,230,98,140,88,17,573
2014-09-19,237,98,144,89,19,587
2014-09-20,238,102,137,89,21,586
2014-09-21,231,96,144,87,25,583
2014-09-22,233,104,156,88,25,605
2014-09-23,228,107,156,88,24,603
2014-09-24,233,98,145,90,25,590
2014-09-25,225,102,127,89,25,567
2014-09-26,202,97,135,88,23,546
2014-09-27,195,105,139,90,24,554
2014-09-28,196,86,115,87,23,507
2014-09-29,207,101,146,90,23,566
2014-09-30,205,98,149,85,22,558
2014-10-01,202,73,148,76,22,521
2014-10-02,195,49,128,66,19,457
2014-10-03,199,47,141,63,18,468
2014-10-04,205,64,133,59,18,480
2014-10-05,204,62,130,60,17,472
2014-10-06,209,59,131,58,17,473
2014-10-07,190,52,117,67,17,443
2014-10-08,179,46,107,63,16,411
2014-10-09,173,46,115,71,16,421
2014-10-10,175,42,116,72,16,420
2014-10-11,178,28,118,72,16,412
2014-10-12,157,38,103,43,15,357
2014-10-13,162,29,136,40,15,382
2014-10-14,156,43,147,57,16,418
2014-10-15,216,42,153,65,14,490
2014-10-16,155,48,152,62,15,432
2014-10-17,150,35,146,58,16,405
2014-10-18,147,38,135,60,14,393
2014-10-19,142,29,122,49,14,356
2014-10-20,140,30,126,54,14,364
2014-10-21,139,30,111,49,13,342
2014-10-22,138,36,91,53,12,330
2014-10-23,130,30,83,48,11,303
2014-10-24,134,25,91,49,13,311
2014-10-25,134,22,78,48,13,295
2014-10-26,126,23,52,46,12,258
2014-10-27,132,33,67,45,12,289
2014-10-28,126,38,69,45,13,291
2014-10-29,120,33,79,42,12,286
2014-10-30,124,41,70,47,13,295
2014-10-31,118,50,88,47,13,315
2014-11-01,117,37,73,40,9,276
2014-11-02,117,40,63,39,9,269
2014-11-03,119,50,82,38,9,298
2014-11-04,116,60,92,34,9,311
2014-11-05,109,54,82,29,9,283
2014-11-06,106,54,92,32,9,293
2014-11-07,116,44,97,32,9,298
2014-11-08,120,37,101,29,9,295
2014-11-09,114,33,88,28,8,271
2014-11-10,116,49,108,29,8,310
2014-11-11,116,44,106,27,8,301
2014-11-12,112,33,96,24,8,274
2014-11-13,112,37,73,26,8,257
2014-11-14,111,39,82,25,8,266
2014-11-15,110,27,77,25,8,246
2014-11-16,106,19,52,26,7,210
2014-11-17,109,27,75,27,7,244
2014-11-18,111,34,82,27,7,261
2014-11-19,108,33,86,27,7,262
2014-11-20,103,34,89,24,7,256
2014-11-21,104,39,93,25,7,267
2014-11-22,102,31,91,29,8,260
2014-11-23,95,23,80,26,8,231
2014-11-24,101,32,94,29,8,264
2014-11-25,96,36,97,21,8,259
2014-11-26,107,36,96,13,8,260
2014-11-27,107,42,96,23,7,276
2014-11-28,99,39,105,18,7,267
2014-11-29,96,42,104,21,7,269
2014-11-30,97,37,73,25,7,239
2014-12-01,95,44,91,24,7,262
2014-12-02,97,41,98,26,7,269
2014-12-03,102,43,103,24,7,278
2014-12-04,99,44,99,24,7,273
2014-12-05,98,36,96,18,7,255
2014-12-06,97,32,91,23,7,249
2014-12-07,94,36,64,23,7,224
2014-12-08,97,48,84,22,7,258
2014-12-09,100,56,81,27,6,270
2014-12-10,99,53,82,25,6,264
2014-12-11,100,44,81,22,6,253
2014-12-12,101,35,75,22,6,239
2014-12-13,95,26,71,28,6,227
2014-12-14,84,24,52,23,6,189
2014-12-15,95,28,67,24,6,220
2014-12-16,95,33,62,22,6,219
2014-12-17,96,27,61,26,6,217
2014-12-18,94,30,59,26,6,216
2014-12-19,93,39,63,22,7,225
2014-12-20,96,37,65,24,8,230
2014-12-21,90,22,52,27,7,198
2014-12-22,96,32,75,19,7,227
2014-12-23,96,41,84,14,7,241
2014-12-24,96,48,72,22,6,244
2014-12-25,97,46,67,26,7,243
2014-12-26,97,37,77,25,7,244
2014-12-27,96,32,73,20,7,227
2014-12-28,90,27,51,20,6,195
2014-12-29,93,44,74,18,6,235
2014-12-30,95,42,80,16,6,239
2014-12-31,94,39,83,19,7,241
2015-01-01,89,26,57,7,6,185
2015-01-02,92,33,70,23,6,223
2015-01-03,93,32,82,23,6,236
2015-01-04,85,23,58,29,5,201
2015-01-05,90,28,80,23,6,228
2015-01-06,93,33,78,18,6,228
2015-01-07,91,34,84,21,6,237
2015-01-08,91,43,84,20,6,244
2015-01-09,92,44,76,14,6,232
2015-01-10,82,47,67,18,7,222
2015-01-11,90,39,53,19,7,208
2015-01-12,94,46,71,19,7,235
2015-01-13,92,81,77,18,7,275
2015-01-14,90,47,88,17,7,249
2015-01-15,91,55,76,19,7,248
2015-01-16,92,47,86,18,6,250
2015-01-17,93,54,96,21,6,271
2015-01-18,91,47,80,23,7,248
2015-01-19,93,51,86,25,7,261
2015-01-20,92,52,82,18,6,250
2015-01-21,89,52,80,14,6,241
2015-01-22,82,49,80,18,6,234
2015-01-23,85,52,85,16,5,243
2015-01-24,83,56,67,20,5,231
2015-01-25,81,57,50,19,5,212
2015-01-26,83,41,49,21,5,200
2015-01-27,84,54,58,20,5,221
2015-01-28,81,52,67,21,5,225
2015-01-29,85,51,75,15,5,232
2015-01-30,83,45,69,14,5,217
2015-01-31,89,46,63,16,5,218
2015-02-01,116,39,56,17,5,232
2015-02-02,92,48,58,16,5,220
2015-02-03,94,58,61,19,5,237
2015-02-04,90,51,66,23,5,235
2015-02-05,94,44,73,20,5,236
2015-02-06,95,45,69,19,5,233
2015-02-07,95,53,73,16,5,242
2015-02-08,92,42,57,17,5,213
2015-02-09,93,48,65,18,5,229
2015-02-10,97,46,75,17,6,241
2015-02-11,95,37,83,21,6,241
2015-02-12,95,40,86,19,6,245
2015-02-13,102,40,88,17,4,252
2015-02-14,102,41,93,19,4,259
2015-02-15,100,34,67,19,3,224
2015-02-16,103,42,86,21,3,256
2015-02-17,111,41,95,18,5,268
2015-02-18,112,37,90,19,4,262
2015-02-19,115,39,94,20,4,273
2015-02-20,122,45,93,17,4,282
2015-02-21,129,31,75,16,4,254
2015-02-22,125,37,59,13,4,236
2015-02-23,131,42,74,21,4,271
2015-02-24,131,50,77,23,4,285
2015-02-25,136,43,84,26,4,293
2015-02-26,156,40,86,23,4,309
2015-02-27,149,39,92,25,4,309
2015-02-28,126,38,91,20,6,282
2015-03-01,115,27,55,18,5,220
2015-03-02,129,36,66,20,6,257
2015-03-03,136,42,74,21,5,278
2015-03-04,133,43,76,20,4,276
2015-03-05,133,40,95,20,4,292
2015-03-06,125,31,90,16,3,264
2015-03-07,113,41,76,22,4,257
2015-03-08,113,40,64,19,4,240
2015-03-09,119,41,83,24,4,271
2015-03-10,121,39,81,24,4,267
2015-03-11,123,37,71,23,4,257
2015-03-12,116,35,76,21,3,252
2015-03-13,117,34,91,23,3,269
2015-03-14,110,40,93,26,3,272
2015-03-15,112,36,70,23,3,244
2015-03-16,120,42,89,24,3,277
2015-03-17,127,36,97,26,3,289
2015-03-18,128,41,99,24,3,295
2015-03-19,126,45,103,21,4,298
2015-03-20,124,53,103,23,3,307
2015-03-21,126,55,91,25,3,300
2015-03-22,123,50,81,23,3,279
2015-03-23,132,57,116,22,3,331
2015-03-24,137,64,128,27,3,359
2015-03-25,149,60,118,27,3,356
2015-03-26,162,63,116,24,3,368
2015-03-27,166,40,115,29,3,352
2015-03-28,166,45,121,26,3,360
2015-03-29,164,29,107,30,3,333
2015-03-30,164,37,111,26,3,341
2015-03-31,163,42,109,33,3,350
2015-04-01,155,46,80,28,3,311
2015-04-02,155,42,83,29,4,313
2015-04-03,153,43,76,30,6,308
2015-04-04,161,55,84,27,4,331
2015-04-05,163,51,68,35,6,323
2015-04-06,151,55,90,34,5,335
2015-04-07,153,56,101,24,6,340
2015-04-08,153,62,100,29,6,349
2015-04-09,158,55,101,28,5,347
2015-04-10,148,52,89,28,4,321
2015-04-11,153,40,70,28,4,295
2015-04-12,152,41,44,18,3,258
2015-04-13,153,38,61,33,4,289
2015-04-14,158,46,64,36,4,307
2015-04-15,165,50,60,28,3,307
2015-04-16,176,54,68,28,3,328
2015-04-17,172,57,70,30,3,333
2015-04-18,173,54,73,43,4,347
2015-04-19,174,41,68,35,6,324
2015-04-20,181,58,96,38,5,378
2015-04-21,185,41,88,34,5,352
2015-04-22,187,60,74,31,5,357
2015-04-23,186,46,70,34,8,344
2015-04-24,197,36,54,34,12,332
2015-04-25,201,30,56,27,7,321
2015-04-26,207,44,53,28,6,338
2015-04-27,218,29,70,28,6,351
2015-04-28,224,35,69,21,6,355
2015-04-29,219,43,68,36,7,373
2015-04-30,215,33,69,43,9,369
2015-05-01,216,28,63,41,8,356
2015-05-02,212,32,67,40,9,360
2015-05-03,210,28,60,46,10,353
2015-05-04,211,47,70,44,8,380
2015-05-05,210,55,79,41,7,393
2015-05-06,235,42,68,40,6,391
2015-05-07,252,43,71,39,7,411
2015-05-08,272,38,69,39,8,425
2015-05-09,280,38,71,36,7,431
2015-05-10,288,36,68,37,6,435
2015-05-11,296,48,76,45,7,472
2015-05-12,296,46,72,41,7,461
2015-05-13,284,44,70,38,8,443
2015-05-14,284,51,67,38,8,449
2015-05-15,285,54,67,41,10,458
2015-05-16,279,50,62,49,14,453
2015-05-17,282,37,43,50,9,421
2015-05-18,283,42,52,45,8,430
2015-05-19,292,36,52,46,9,436
2015-05-20,304,68,57,47,9,485
2015-05-21,304,55,55,50,10,473
2015-05-22,305,58,62,47,9,480
2015-05-23,300,51,63,43,7,463
2015-05-24,300,48,61,47,8,464
2015-05-25,297,47,77,46,9,476
2015-05-26,291,54,80,41,11,477
2015-05-27,280,59,76,45,11,471
2015-05-28,280,58,71,44,11,465
2015-05-29,296,53,63,41,12,464
2015-05-30,298,36,58,41,13,446
2015-05-31,287,36,46,45,11,424
2015-06-01,278,33,55,44,14,424
2015-06-02,256,23,55,45,16,395
2015-06-03,251,37,58,42,13,401
2015-06-04,250,50,58,48,13,417
2015-06-05,249,25,56,39,13,382
2015-06-06,267,28,54,39,14,402
2015-06-07,274,17,41,37,18,387
2015-06-08,289,23,46,41,18,416
2015-06-09,294,21,45,44,17,422
2015-06-10,299,21,54,50,17,441
2015-06-11,311,23,38,56,18,445
2015-06-12,254,18,40,60,16,387
2015-06-13,283,14,33,53,15,398
2015-06-14,292,20,28,47,17,403
2015-06-15,300,21,33,51,17,422
2015-06-16,281,25,31,55,17,408
2015-06-17,297,25,26,53,16,418
2015-06-18,306,19,27,53,17,422
2015-06-19,319,22,32,52,17,442
2015-06-20,317,22,39,45,15,438
2015-06-21,308,21,36,47,15,427
2015-06-22,326,27,51,50,14,468
2015-06-23,322,29,59,70,16,495
2015-06-24,323,25,62,67,17,492
2015-06-25,300,33,61,70,18,481
2015-06-26,290,18,65,70,16,459
2015-06-27,299,36,62,67,20,484
2015-06-28,312,33,64,70,21,501
2015-06-29,323,27,71,69,22,512
2015-06-30,325,25,64,72,22,508
2015-07-01,324,20,79,68,19,511
2015-07-02,328,22,79,70,19,518
2015-07-03,325,23,82,71,19,519
2015-07-04,328,21,76,77,19,521
2015-07-05,326,13,63,73,23,497
2015-07-06,318,17,74,73,21,504
2015-07-07,322,22,89,76,21,529
2015-07-08,333,26,84,70,20,533
2015-07-09,311,20,75,69,19,495
2015-07-10,285,19,77,72,19,472
2015-07-11,320,29,71,82,21,524
2015-07-12,304,25,52,82,19,482
2015-07-13,318,45,81,80,19,543
2015-07-14,338,58,85,73,18,572
2015-07-15,331,37,77,76,21,541
2015-07-16,303,39,70,81,24,516
2015-07-17,317,25,62,76,23,503
2015-07-18,334,13,59,66,20,492
2015-07-19,336,11,51,68,19,486
2015-07-20,336,22,63,76,18,515
2015-07-21,324,23,60,73,20,501
2015-07-22,296,30,54,73,22,475
2015-07-23,344,29,57,77,24,532
2015-07-24,359,28,69,75,25,555
2015-07-25,355,26,71,76,25,552
2015-07-26,350,27,57,64,20,519
2015-07-27,372,38,82,67,20,579
2015-07-28,377,44,90,72,18,600
2015-07-29,374,44,100,76,18,610
2015-07-30,374,54,94,76,18,616
2015-07-31,365,65,106,83,18,637
2015-08-01,361,60,98,80,22,622
2015-08-02,372,54,72,76,23,597
2015-08-03,371,53,89,76,20,610
2015-08-04,324,44,79,81,20,548
2015-08-05,330,57,71,80,20,558
2015-08-06,364,63,68,75,20,590
2015-08-07,367,60,76,64,22,589
2015-08-08,363,58,76,82,22,602
2015-08-09,334,63,58,84,21,559
2015-08-10,330,75,90,88,22,605
2015-08-11,368,72,94,84,21,639
2015-08-12,363,75,104,82,21,644
2015-08-13,380,93,95,81,22,670
2015-08-14,371,99,99,75,21,665
2015-08-15,369,58,90,73,21,610
2015-08-16,371,58,96,71,23,618
2015-08-17,388,99,113,69,24,693
2015-08-18,389,99,108,70,27,692
2015-08-19,325,97,108,76,28,633
2015-08-20,370,93,102,76,27,668
2015-08-21,368,92,91,80,27,658
2015-08-22,369,89,78,76,28,640
2015-08-23,355,73,58,75,28,589
2015-08-24,343,78,84,76,29,610
2015-08-25,336,79,88,75,29,606
2015-08-26,339,62,93,75,29,597
2015-08-27,334,57,81,74,29,575
2015-08-28,335,50,69,79,28,561
2015-08-29,330,40,68,88,28,554
2015-08-30,316,41,64,85,29,534
2015-08-31,325,39,85,78,29,556
2015-09-01,319,39,92,83,26,558
2015-09-02,315,46,86,81,24,552
2015-09-03,314,46,98,79,24,561
2015-09-04,311,48,95,83,24,560
2015-09-05,298,48,86,81,24,537
2015-09-06,286,29,61,74,25,474
2015-09-07,287,50,64,80,25,506
2015-09-08,276,52,61,75,23,487
2015-09-09,248,39,61,76,21,445
2015-09-10,265,27,57,78,21,448
2015-09-11,270,28,47,76,21,442
2015-09-12,283,25,43,71,21,442
2015-09-13,282,18,35,70,20,425
2015-09-14,289,20,37,67,20,431
2015-09-15,282,25,41,68,19,435
2015-09-16,278,26,48,70,19,441
2015-09-17,259,19,43,68,17,406
2015-09-18,249,28,52,66,17,412
2015-09-19,246,53,56,68,17,440
2015-09-20,242,44,47,65,18,416
2015-09-21,243,38,61,66,19,427
2015-09-22,227,38,71,65,21,422
2015-09-23,248,35,76,64,21,444
2015-09-24,236,26,71,64,23,420
2015-09-25,256,22,68,69,24,439
2015-09-26,245,25,61,70,24,425
2015-09-27,233,31,41,65,20,390
2015-09-28,227,42,56,64,19,408
2015-09-29,201,32,49,64,18,364
2015-09-30,187,31,45,54,18,334
2015-10-01,199,28,41,44,17,330
2015-10-02,204,22,33,62,15,337
2015-10-03,203,23,42,65,15,349
2015-10-04,192,22,36,63,15,327
2015-10-05,201,31,45,68,14,358
2015-10-06,195,33,43,59,13,343
2015-10-07,191,31,46,57,14,337
2015-10-08,188,32,54,51,18,344
2015-10-09,188,28,53,51,18,337
2015-10-10,190,36,51,52,18,348
2015-10-11,176,29,48,55,17,324
2015-10-12,173,36,52,53,16,330
2015-10-13,171,48,56,51,16,343
2015-10-14,171,62,53,54,15,354
2015-10-15,168,59,69,48,16,360
2015-10-16,166,49,66,55,16,352
2015-10-17,161,52,54,55,16,338
2015-10-18,151,38,46,53,16,304
2015-10-19,159,49,51,59,15,333
2015-10-20,166,39,46,49,15,316
2015-10-21,157,31,48,48,15,298
2015-10-22,151,32,41,48,15,287
2015-10-23,156,56,52,53,15,332
2015-10-24,157,42,48,44,15,305
2015-10-25,156,34,33,39,15,275
2015-10-26,160,30,48,42,15,296
2015-10-27,149,39,47,43,15,292
2015-10-28,145,24,45,39,14,267
2015-10-29,146,24,40,38,14,262
2015-10-30,149,34,40,37,14,274
2015-10-31,147,32,43,37,13,273
2015-11-01,147,22,38,35,12,330
2015-11-02,149,40,43,37,12,337
2015-11-03,146,40,50,47,11,349
2015-11-04,143,52,43,40,12,327
2015-11-05,136,32,49,38,12,358
2015-11-06,143,22,48,36,12,343
2015-11-07,141,25,41,38,11,337
2015-11-08,133,20,37,35,10,344
2015-11-09,143,27,30,35,11,337
2015-11-10,139,19,37,30,10,348
2015-11-11,139,16,37,27,10,324
2015-11-12,139,19,44,27,11,330
2015-11-13,139,20,44,27,10,343
2015-11-14,135,23,35,26,9,354
2015-11-15,134,24,27,26,9,360
2015-11-16,140,24,36,24,9,352
2015-11-17,131,22,36,24,10,338
2015-11-18,135,29,40,25,9,304
2015-11-19,130,25,44,25,9,333
2015-11-20,131,31,48,24,9,316
2015-11-21,124,35,43,25,9,298
2015-11-22,122,32,37,23,9,287
2015-11-23,125,34,41,22,9,332
2015-11-24,122,35,41,23,9,305
2015-11-25,122,37,41,23,9,275
2015-11-26,136,36,46,22,9,296
2015-11-27,121,24,44,24,9,292
2015-11-28,116,22,39,24,9,267
2015-11-29,112,22,31,20,9,262
2015-11-30,113,28,39,20,9,274
2015-12-01,117,36,39,28,7,226
2015-12-02,118,35,42,27,7,228
2015-12-03,114,34,47,25,7,226
2015-12-04,113,33,41,22,8,216
2015-12-05,112,30,37,20,7,205
2015-12-06,111,31,32,31,7,211
2015-12-07,115,32,41,20,7,215
2015-12-08,113,34,39,23,7,217
2015-12-09,114,35,40,19,7,216
2015-12-10,117,37,38,20,8,220
2015-12-11,117,38,46,21,7,230
2015-12-12,125,32,45,20,7,229
2015-12-13,123,19,31,15,8,196
2015-12-14,123,26,45,14,7,215
2015-12-15,123,26,45,18,9,221
2015-12-16,122,29,49,19,8,226
2015-12-17,119,29,48,18,7,221
2015-12-18,156,26,49,18,8,257
2015-12-19,121,23,47,19,9,218
2015-12-20,119,23,37,20,9,208
2015-12-21,120,30,53,18,10,232
2015-12-22,154,28,54,19,9,265
2015-12-23,117,24,51,18,9,219
2015-12-24,116,32,49,19,7,222
2015-12-25,117,27,37,19,8,208
2015-12-26,115,24,46,14,8,207
2015-12-27,111,21,33,14,8,188
2015-12-28,116,27,44,16,7,210
2015-12-29,118,36,48,16,7,225
2015-12-30,114,32,50,22,8,226
2015-12-31,110,36,39,22,8,215
2016-01-01,109,38,38,18,7,210
2016-01-02,110,39,50,20,5,223
2016-01-03,108,60,45,19,7,239
2016-01-04,108,28,52,16,5,209
2016-01-05,113,31,56,15,7,222
2016-01-06,115,29,54,18,7,224
2016-01-07,114,29,51,17,7,218
2016-01-08,147,27,46,19,8,247
2016-01-09,118,27,50,17,7,218
2016-01-10,112,25,38,16,8,198
2016-01-11,116,25,47,17,6,211
2016-01-12,145,27,50,17,7,247
2016-01-13,121,29,59,16,8,232
2016-01-14,116,25,47,19,7,213
2016-01-15,109,25,44,12,8,198
2016-01-16,109,24,49,13,8,202
2016-01-17,101,24,44,13,7,188
2016-01-18,103,26,55,19,7,210
2016-01-19,101,25,52,10,6,194
2016-01-20,102,32,47,8,5,195
2016-01-21,107,24,54,18,6,208
2016-01-22,99,23,48,16,6,192
2016-01-23,100,34,48,16,6,204
2016-01-24,102,31,43,26,5,207
2016-01-25,99,36,56,16,5,211
2016-01-26,97,36,45,16,5,198
2016-01-27,98,38,60,17,6,219
2016-01-28,98,32,62,16,6,214
2016-01-29,90,34,61,18,6,209
2016-01-30,101,31,53,17,6,208
2016-01-31,103,27,43,17,6,197
2016-02-01,103,31,55,16,5,209
2016-02-02,102,32,58,16,5,213
2016-02-03,105,33,61,16,5,219
2016-02-04,108,29,61,16,5,217
2016-02-05,98,30,74,14,5,220
2016-02-06,103,27,68,20,4,221
2016-02-07,103,24,55,18,4,205
2016-02-08,109,31,69,16,4,230
2016-02-09,106,27,66,17,5,221
2016-02-10,106,25,62,16,6,215
2016-02-11,105,25,66,17,5,218
2016-02-12,104,30,77,23,4,238
2016-02-13,106,32,63,15,4,220
2016-02-14,106,29,44,19,5,202
2016-02-15,107,31,55,16,5,214
2016-02-16,123,23,59,14,5,225
2016-02-17,106,28,59,14,5,212
2016-02-18,105,29,55,11,5,205
2016-02-19,106,27,57,13,5,208
2016-02-20,112,27,65,20,5,228
2016-02-21,115,16,49,20,6,205
2016-02-22,116,37,60,18,8,240
2016-02-23,116,30,59,22,6,232
2016-02-24,116,31,57,17,7,228
2016-02-25,111,26,54,16,5,212
2016-02-26,113,19,52,12,4,200
2016-02-27,110,20,47,12,4,193
2016-02-28,104,21,42,14,4,185
2016-02-29,110,24,53,12,4,203
2016-03-01,114,22,53,14,3,207
2016-03-02,125,21,54,16,4,220
2016-03-03,117,30,49,20,4,220
2016-03-04,111,24,57,17,4,213
2016-03-05,106,28,65,18,4,221
2016-03-06,104,25,49,17,4,198
2016-03-07,104,31,55,23,6,219
2016-03-08,105,19,61,25,5,215
2016-03-09,107,34,61,22,5,228
2016-03-10,106,33,60,20,6,225
2016-03-11,107,34,63,26,5,234
2016-03-12,122,28,57,34,4,245
2016-03-13,139,24,75,28,4,270
2016-03-14,139,24,75,28,4,270
2016-03-15,126,19,76,24,4,249
2016-03-16,118,18,71,22,4,233
2016-03-17,122,20,73,20,4,239
2016-03-18,135,25,74,18,4,255
2016-03-19,134,21,72,14,3,245
2016-03-20,136,16,53,23,3,231
2016-03-21,135,25,71,21,4,255
2016-03-22,122,26,71,24,4,247
2016-03-23,125,22,67,22,4,240
2016-03-24,121,14,62,18,4,219
2016-03-25,132,17,62,19,4,233
2016-03-26,129,23,61,22,4,238
2016-03-27,125,19,53,21,4,221
2016-03-28,125,18,66,22,3,234
2016-03-29,128,21,69,25,5,247
2016-03-30,130,27,66,22,4,249
2016-03-31,127,20,68,21,4,241
2016-04-01,139,21,70,27,5,261
2016-04-02,150,19,64,32,4,268
2016-04-03,158,20,47,29,4,257
2016-04-04,162,28,67,37,4,298
2016-04-05,163,26,67,34,4,294
2016-04-06,151,22,61,33,7,274
2016-04-07,143,27,77,33,7,287
2016-04-08,138,20,64,33,9,263
2016-04-09,127,22,46,34,6,235
